Freq.	V(wyjscie)
3.26805311312888e+007	(-9.96291697624142e+001dB,1.68009015879578e+002°)
3.29078422014527e+007	(-9.98054048303307e+001dB,1.67511681006587e+002°)
3.31367343451435e+007	(-9.99816970490252e+001dB,1.67016732751832e+002°)
3.33672185595973e+007	(-1.00158045843535e+002dB,1.66524172482483e+002°)
3.35993059185421e+007	(-1.00334450637546e+002dB,1.66034001251127e+002°)
3.38330075727295e+007	(-1.00510910853735e+002dB,1.65546219801433e+002°)
3.40683347504710e+007	(-1.00687425914104e+002dB,1.65060828573791e+002°)
3.43052987581769e+007	(-1.00863995240295e+002dB,1.64577827710936e+002°)
3.45439109809001e+007	(-1.01040618253900e+002dB,1.64097217063548e+002°)
3.47841828828826e+007	(-1.01217294376747e+002dB,1.63618996195817e+002°)
3.50261260081066e+007	(-1.01394023031189e+002dB,1.63143164390986e+002°)
3.52697519808489e+007	(-1.01570803640364e+002dB,1.62669720656861e+002°)
3.55150725062397e+007	(-1.01747635628459e+002dB,1.62198663731281e+002°)
3.57620993708249e+007	(-1.01924518420954e+002dB,1.61729992087555e+002°)
3.60108444431320e+007	(-1.02101451444853e+002dB,1.61263703939858e+002°)
3.62613196742409e+007	(-1.02278434128915e+002dB,1.60799797248589e+002°)
3.65135370983578e+007	(-1.02455465903861e+002dB,1.60338269725682e+002°)
3.67675088333933e+007	(-1.02632546202579e+002dB,1.59879118839872e+002°)
3.70232470815448e+007	(-1.02809674460322e+002dB,1.59422341821918e+002°)
3.72807641298828e+007	(-1.02986850114884e+002dB,1.58967935669776e+002°)
3.75400723509409e+007	(-1.03164072606780e+002dB,1.58515897153721e+002°)
3.78011842033107e+007	(-1.03341341379410e+002dB,1.58066222821418e+002°)
3.80641122322401e+007	(-1.03518655879214e+002dB,1.57618909002944e+002°)
3.83288690702360e+007	(-1.03696015555823e+002dB,1.57173951815753e+002°)
3.85954674376714e+007	(-1.03873419862195e+002dB,1.56731347169589e+002°)
3.88639201433966e+007	(-1.04050868254748e+002dB,1.56291090771339e+002°)
3.91342400853544e+007	(-1.04228360193485e+002dB,1.55853178129837e+002°)
3.94064402511997e+007	(-1.04405895142109e+002dB,1.55417604560607e+002°)
3.96805337189240e+007	(-1.04583472568133e+002dB,1.54984365190541e+002°)
3.99565336574833e+007	(-1.04761091942981e+002dB,1.54553454962533e+002°)
4.02344533274309e+007	(-1.04938752742084e+002dB,1.54124868640041e+002°)
4.05143060815546e+007	(-1.05116454444968e+002dB,1.53698600811598e+002°)
4.07961053655181e+007	(-1.05294196535338e+002dB,1.53274645895253e+002°)
4.10798647185071e+007	(-1.05471978501150e+002dB,1.52852998142965e+002°)
4.13655977738799e+007	(-1.05649799834689e+002dB,1.52433651644920e+002°)
4.16533182598222e+007	(-1.05827660032626e+002dB,1.52016600333805e+002°)
4.19430400000069e+007	(-1.06005558596081e+002dB,1.51601837989002e+002°)
4.22347769142579e+007	(-1.06183495030678e+002dB,1.51189358240736e+002°)
4.25285430192194e+007	(-1.06361468846590e+002dB,1.50779154574153e+002°)
4.28243524290289e+007	(-1.06539479558590e+002dB,1.50371220333336e+002°)
4.31222193559955e+007	(-1.06717526686081e+002dB,1.49965548725267e+002°)
4.34221581112830e+007	(-1.06895609753142e+002dB,1.49562132823717e+002°)
4.37241831055968e+007	(-1.07073728288549e+002dB,1.49160965573085e+002°)
4.40283088498769e+007	(-1.07251881825808e+002dB,1.48762039792166e+002°)
4.43345499559949e+007	(-1.07430069903175e+002dB,1.48365348177866e+002°)
4.46429211374559e+007	(-1.07608292063675e+002dB,1.47970883308850e+002°)
4.49534372101056e+007	(-1.07786547855121e+002dB,1.47578637649134e+002°)
4.52661130928421e+007	(-1.07964836830120e+002dB,1.47188603551613e+002°)
4.55809638083325e+007	(-1.08143158546086e+002dB,1.46800773261532e+002°)
4.58980044837348e+007	(-1.08321512565244e+002dB,1.46415138919892e+002°)
4.62172503514249e+007	(-1.08499898454633e+002dB,1.46031692566807e+002°)
4.65387167497282e+007	(-1.08678315786105e+002dB,1.45650426144788e+002°)
4.68624191236564e+007	(-1.08856764136325e+002dB,1.45271331501982e+002°)
4.71883730256499e+007	(-1.09035243086759e+002dB,1.44894400395343e+002°)
4.75165941163250e+007	(-1.09213752223673e+002dB,1.44519624493750e+002°)
4.78470981652258e+007	(-1.09392291138117e+002dB,1.44146995381068e+002°)
4.81799010515828e+007	(-1.09570859425917e+002dB,1.43776504559148e+002°)
4.85150187650749e+007	(-1.09749456687656e+002dB,1.43408143450780e+002°)
4.88524674065980e+007	(-1.09928082528661e+002dB,1.43041903402578e+002°)
4.91922631890388e+007	(-1.10106736558982e+002dB,1.42677775687823e+002°)
4.95344224380535e+007	(-1.10285418393371e+002dB,1.42315751509238e+002°)
4.98789615928520e+007	(-1.10464127651264e+002dB,1.41955822001721e+002°)
5.02258972069883e+007	(-1.10642863956753e+002dB,1.41597978235021e+002°)
5.05752459491551e+007	(-1.10821626938562e+002dB,1.41242211216353e+002°)
5.09270246039853e+007	(-1.11000416230020e+002dB,1.40888511892976e+002°)
5.12812500728581e+007	(-1.11179231469038e+002dB,1.40536871154706e+002°)
5.16379393747109e+007	(-1.11358072298071e+002dB,1.40187279836385e+002°)
5.19971096468576e+007	(-1.11536938364096e+002dB,1.39839728720299e+002°)
5.23587781458110e+007	(-1.11715829318576e+002dB,1.39494208538544e+002°)
5.27229622481128e+007	(-1.11894744817429e+002dB,1.39150709975347e+002°)
5.30896794511681e+007	(-1.12073684520994e+002dB,1.38809223669334e+002°)
5.34589473740858e+007	(-1.12252648093998e+002dB,1.38469740215751e+002°)
5.38307837585258e+007	(-1.12431635205522e+002dB,1.38132250168645e+002°)
5.42052064695506e+007	(-1.12610645528962e+002dB,1.37796744042986e+002°)
5.45822334964844e+007	(-1.12789678741994e+002dB,1.37463212316756e+002°)
5.49618829537767e+007	(-1.12968734526540e+002dB,1.37131645432982e+002°)
5.53441730818732e+007	(-1.13147812568726e+002dB,1.36802033801736e+002°)
5.57291222480919e+007	(-1.13326912558845e+002dB,1.36474367802076e+002°)
5.61167489475055e+007	(-1.13506034191323e+002dB,1.36148637783961e+002°)
5.65070718038302e+007	(-1.13685177164672e+002dB,1.35824834070109e+002°)
5.69001095703203e+007	(-1.13864341181458e+002dB,1.35502946957824e+002°)
5.72958811306695e+007	(-1.14043525948257e+002dB,1.35182966720772e+002°)
5.76944054999177e+007	(-1.14222731175618e+002dB,1.34864883610725e+002°)
5.80957018253650e+007	(-1.14401956578019e+002dB,1.34548687859257e+002°)
5.84997893874915e+007	(-1.14581201873831e+002dB,1.34234369679412e+002°)
5.89066876008837e+007	(-1.14760466785274e+002dB,1.33921919267318e+002°)
5.93164160151672e+007	(-1.14939751038378e+002dB,1.33611326803778e+002°)
5.97289943159458e+007	(-1.15119054362943e+002dB,1.33302582455812e+002°)
6.01444423257479e+007	(-1.15298376492496e+002dB,1.32995676378170e+002°)
6.05627800049781e+007	(-1.15477717164251e+002dB,1.32690598714804e+002°)
6.09840274528767e+007	(-1.15657076119068e+002dB,1.32387339600304e+002°)
6.14082049084855e+007	(-1.15836453101414e+002dB,1.32085889161306e+002°)
6.18353327516198e+007	(-1.16015847859318e+002dB,1.31786237517857e+002°)
6.22654315038475e+007	(-1.16195260144335e+002dB,1.31488374784750e+002°)
6.26985218294757e+007	(-1.16374689711501e+002dB,1.31192291072828e+002°)
6.31346245365429e+007	(-1.16554136319297e+002dB,1.30897976490247e+002°)
6.35737605778190e+007	(-1.16733599729602e+002dB,1.30605421143721e+002°)
6.40159510518119e+007	(-1.16913079707660e+002dB,1.30314615139720e+002°)
6.44612172037812e+007	(-1.17092576022035e+002dB,1.30025548585648e+002°)
6.49095804267592e+007	(-1.17272088444573e+002dB,1.29738211590987e+002°)
6.53610622625781e+007	(-1.17451616750360e+002dB,1.29452594268407e+002°)
6.58156844029058e+007	(-1.17631160717686e+002dB,1.29168686734859e+002°)
6.62734686902874e+007	(-1.17810720128004e+002dB,1.28886479112620e+002°)
6.67344371191951e+007	(-1.17990294765889e+002dB,1.28605961530330e+002°)
6.71986118370846e+007	(-1.18169884419001e+002dB,1.28327124123987e+002°)
6.76660151454595e+007	(-1.18349488878048e+002dB,1.28049957037923e+002°)
6.81366695009424e+007	(-1.18529107936744e+002dB,1.27774450425746e+002°)
6.86105975163544e+007	(-1.18708741391774e+002dB,1.27500594451263e+002°)
6.90878219618008e+007	(-1.18888389042755e+002dB,1.27228379289374e+002°)
6.95683657657657e+007	(-1.19068050692199e+002dB,1.26957795126939e+002°)
7.00522520162137e+007	(-1.19247726145475e+002dB,1.26688832163626e+002°)
7.05395039616983e+007	(-1.19427415210775e+002dB,1.26421480612725e+002°)
7.10301450124800e+007	(-1.19607117699072e+002dB,1.26155730701953e+002°)
7.15241987416503e+007	(-1.19786833424091e+002dB,1.25891572674216e+002°)
7.20216888862646e+007	(-1.19966562202267e+002dB,1.25628996788370e+002°)
7.25226393484824e+007	(-1.20146303852713e+002dB,1.25367993319941e+002°)
7.30270741967162e+007	(-1.20326058197186e+002dB,1.25108552561834e+002°)
7.35350176667872e+007	(-1.20505825060046e+002dB,1.24850664825016e+002°)
7.40464941630902e+007	(-1.20685604268230e+002dB,1.24594320439179e+002°)
7.45615282597661e+007	(-1.20865395651213e+002dB,1.24339509753384e+002°)
7.50801447018824e+007	(-1.21045199040973e+002dB,1.24086223136681e+002°)
7.56023684066221e+007	(-1.21225014271963e+002dB,1.23834450978713e+002°)
7.61282244644808e+007	(-1.21404841181073e+002dB,1.23584183690296e+002°)
7.66577381404727e+007	(-1.21584679607600e+002dB,1.23335411703985e+002°)
7.71909348753436e+007	(-1.21764529393216e+002dB,1.23088125474620e+002°)
7.77278402867939e+007	(-1.21944390381936e+002dB,1.22842315479850e+002°)
7.82684801707094e+007	(-1.22124262420083e+002dB,1.22597972220643e+002°)
7.88128805024001e+007	(-1.22304145356263e+002dB,1.22355086221776e+002°)
7.93610674378487e+007	(-1.22484039041330e+002dB,1.22113648032312e+002°)
7.99130673149673e+007	(-1.22663943328356e+002dB,1.21873648226056e+002°)
8.04689066548625e+007	(-1.22843858072605e+002dB,1.21635077401991e+002°)
8.10286121631099e+007	(-1.23023783131498e+002dB,1.21397926184710e+002°)
8.15922107310368e+007	(-1.23203718364585e+002dB,1.21162185224822e+002°)
8.21597294370149e+007	(-1.23383663633520e+002dB,1.20927845199344e+002°)
8.27311955477605e+007	(-1.23563618802028e+002dB,1.20694896812077e+002°)
8.33066365196452e+007	(-1.23743583735880e+002dB,1.20463330793977e+002°)
8.38860800000145e+007	(-1.23923558302862e+002dB,1.20233137903497e+002°)
8.44695538285165e+007	(-1.24103542372753e+002dB,1.20004308926924e+002°)
8.50570860384395e+007	(-1.24283535817290e+002dB,1.19776834678700e+002°)
8.56487048580585e+007	(-1.24463538510150e+002dB,1.19550706001729e+002°)
8.62444387119918e+007	(-1.24643550326917e+002dB,1.19325913767672e+002°)
8.68443162225667e+007	(-1.24823571145060e+002dB,1.19102448877225e+002°)
8.74483662111943e+007	(-1.25003600843905e+002dB,1.18880302260391e+002°)
8.80566176997546e+007	(-1.25183639304612e+002dB,1.18659464876733e+002°)
8.86690999119906e+007	(-1.25363686410149e+002dB,1.18439927715621e+002°)
8.92858422749126e+007	(-1.25543742045266e+002dB,1.18221681796457e+002°)
8.99068744202121e+007	(-1.25723806096473e+002dB,1.18004718168905e+002°)
9.05322261856850e+007	(-1.25903878452017e+002dB,1.17789027913090e+002°)
9.11619276166657e+007	(-1.26083959001854e+002dB,1.17574602139803e+002°)
9.17960089674704e+007	(-1.26264047637630e+002dB,1.17361431990683e+002°)
9.24345007028507e+007	(-1.26444144252657e+002dB,1.17149508638397e+002°)
9.30774334994572e+007	(-1.26624248741892e+002dB,1.16938823286801e+002°)
9.37248382473136e+007	(-1.26804361001910e+002dB,1.16729367171099e+002°)
9.43767460513006e+007	(-1.26984480930888e+002dB,1.16521131557991e+002°)
9.50331882326507e+007	(-1.27164608428579e+002dB,1.16314107745804e+002°)
9.56941963304525e+007	(-1.27344743396293e+002dB,1.16108287064618e+002°)
9.63598021031664e+007	(-1.27524885736878e+002dB,1.15903660876390e+002°)
9.70300375301505e+007	(-1.27705035354693e+002dB,1.15700220575057e+002°)
9.77049348131968e+007	(-1.27885192155595e+002dB,1.15497957586634e+002°)
9.83845263780785e+007	(-1.28065356046916e+002dB,1.15296863369310e+002°)
9.90688448761078e+007	(-1.28245526937442e+002dB,1.15096929413527e+002°)
9.97579231857049e+007	(-1.28425704737394e+002dB,1.14898147242053e+002°)
1.00000000000000e+008	(-1.28488708477891e+002dB,1.14828910012397e+002°)
